主,1,32
战,2,32
任,3,32
指,4,32
七,5,32
病,6,32
半,7,32
委,8,32
群,9,32
银,10,32
孙,11,32
侍,12,32
姓,13,32
压,14,32
味,15,32
赐,16,32
厚,17,32
童,18,32
森,19,32
径,20,32
冒,21,32
耐,22,32
尸,23,32
绪,24,32
糊,25,32
撞,26,32
励,27,32
逢,28,32
咬,29,32
敲,30,32
吩,31,32
滋,32,32
诞,33,32
坠,34,32
尿,35,32
妆,36,32
筒,37,32
倡,38,32
葡,39,32
瞎,40,32
棠,41,32
躁,42,32
拙,43,32
坝,44,32
闰,45,32
阮,46,32
棘,47,32
辍,48,32
琢,49,32
粪,50,32
婶,51,32
盔,52,32
浏,53,32
爰,54,32
嫖,55,32
踌,56,32
涓,57,32
铲,58,32
诅,59,32
劭,60,32
乒,61,32
俐,62,32
媛,63,32
就,0,33
没,1,33
业,2,33
真,3,33
感,4,33
完,5,33
华,6,33
县,7,33
终,8,33
春,9,33
晚,10,33
兄,11,33
静,12,33
索,13,33
贼,14,33
献,15,33
予,16,33
练,17,33
丰,18,33
绍,19,33
购,20,33
瓦,21,33
津,22,33
汤,23,33
逼,24,33
匹,25,33
寸,26,33
夹,27,33
诱,28,33
屏,29,33
渔,30,33
斋,31,33
乳,32,33
焚,33,33
剥,34,33
杭,35,33
枯,36,33
蓬,37,33
鹅,38,33
枉,39,33
虔,40,33
喃,41,33
谟,42,33
桐,43,33
捆,44,33
灶,45,33
纾,46,33
巍,47,33
睢,48,33
俨,49,33
霖,50,33
嫡,51,33
泗,52,33
鬟,53,33
沽,54,33
簪,55,33
钝,56,33
逍,57,33
澈,58,33
涎,59,33
嚎,60,33
皖,61,33
骧,62,33
毂,63,33
下,0,34
公,1,34
被,2,34
才,3,34
难,4,34
林,5,34
称,6,34
轻,7,34
选,8,34
响,9,34
宣,10,34
罢,11,34
散,12,34
穿,13,34
温,14,34
曲,15,34
舍,16,34
暴,17,34
玩,18,34
陷,19,34
拍,20,34
麦,21,34
宪,22,34
鸣,23,34
傅,24,34
伪,25,34
胁,26,34
歇,27,34
押,28,34
爹,29,34
纠,30,34
宠,31,34
舌,32,34
侄,33,34
睁,34,34
硃,35,34
眨,36,34
硕,37,34
撸,38,34
沾,39,34
魄,40,34
涕,41,34
赎,42,34
芙,43,34
挠,44,34
霄,45,34
祚,46,34
惮,47,34
琦,48,34
缔,49,34
芸,50,34
绎,51,34
瑾,52,34
氖,53,34
甄,54,34
霎,55,34
铝,56,34
绯,57,34
柩,58,34
璞,59,34
戾,60,34
啄,61,34
邈,62,34
魇,63,34
得,0,35
从,1,35
政,2,35
几,3,35
量,4,35
基,5,35
罗,6,35
质,7,35
龙,8,35
仍,9,35
户,10,35
劳,11,35
判,12,35
吴,13,35
卿,14,35
笔,15,35
洞,16,35
训,17,35
宽,18,35
杰,19,35
尺,20,35
宾,21,35
眉,22,35
幼,23,35
乏,24,35
腹,25,35
荆,26,35
拾,27,35
坛,28,35
陕,29,35
庞,30,35
羞,31,35
绣,32,35
菌,33,35
腔,34,35
茨,35,35
盯,36,35
瞬,37,35
峻,38,35
窜,39,35
拂,40,35
譬,41,35
惭,42,35
衬,43,35
咎,44,35
徵,45,35
泳,46,35
倭,47,35
炕,48,35
呐,49,35
碟,50,35
梓,51,35
熏,52,35
凇,53,35
猷,54,35
嗳,55,35
銮,56,35
湮,57,35
茜,58,35
觽,59,35
蹑,60,35
呛,61,35
燮,62,35
芮,63,35
可,0,36
知,1,36
内,2,36
教,3,36
务,4,36
服,5,36
爱,6,36
语,7,36
势,8,36
某,9,36
游,10,36
获,11,36
养,12,36
凡,13,36
帮,14,36
雪,15,36
扬,16,36
丝,17,36
萨,18,36
偏,19,36
伸,20,36
魔,21,36
戒,22,36
悄,23,36
堆,24,36
挺,25,36
蛋,26,36
翠,27,36
玻,28,36
昆,29,36
恕,30,36
吊,31,36
滴,32,36
缠,33,36
廊,34,36
厨,35,36
颈,36,36
锅,37,36
链,38,36
哄,39,36
萄,40,36
滨,41,36
僵,42,36
沼,43,36
磕,44,36
逗,45,36
恪,46,36
廖,47,36
侈,48,36
惫,49,36
兢,50,36
鞅,51,36
侥,52,36
锣,53,36
恁,54,36
谄,55,36
狻,56,36
薰,57,36
钺,58,36
撮,59,36
酪,60,36
渝,61,36
荚,62,36
浔,63,36
你,0,37
使,1,37
五,2,37
官,3,37
治,4,37
带,5,37
导,6,37
越,7,37
考,8,37
细,9,37
香,10,37
旧,11,37
积,12,37
吉,13,37
松,14,37
份,15,37
湾,16,37
纸,17,37
夺,18,37
孤,19,37
鸟,20,37
赤,21,37
啦,22,37
撤,23,37
庚,24,37
幻,25,37
巳,26,37
堪,27,37
侦,28,37
咐,29,37
暖,30,37
嘛,31,37
扁,32,37
拦,33,37
涛,34,37
叩,35,37
婢,36,37
叠,37,37
戍,38,37
竖,39,37
笃,40,37
溶,41,37
涯,42,37
馨,43,37
遏,44,37
沸,45,37
悖,46,37
蛟,47,37
飨,48,37
幌,49,37
椒,50,37
涩,51,37
聋,52,37
幡,53,37
榷,54,37
堰,55,37
牍,56,37
毗,57,37
踵,58,37
硝,59,37
苞,60,37
繇,61,37
痊,62,37
昵,63,37
年,0,38
部,1,38
儿,2,38
少,3,38
取,4,38
据,5,38
确,6,38
况,7,38
右,8,38
承,9,38
采,10,38
网,11,38
遣,12,38
激,13,38
换,14,38
仪,15,38
馆,16,38
珠,17,38
杜,18,38
违,19,38
仲,20,38
摩,21,38
签,22,38
斩,23,38
辅,24,38
辑,25,38
频,26,38
踪,27,38
忌,28,38
驰,29,38
澳,30,38
肠,31,38
浦,32,38
朴,33,38
鹤,34,38
愧,35,38
盼,36,38
帖,37,38
歉,38,38
阐,39,38
瘤,40,38
巩,41,38
荩,42,38
甸,43,38
赃,44,38
咧,45,38
摹,46,38
檀,47,38
煎,48,38
肴,49,38
迳,50,38
翊,51,38
渲,52,38
蚊,53,38
谛,54,38
诠,55,38
妫,56,38
傥,57,38
胺,58,38
萦,59,38
糙,60,38
肋,61,38
渣,62,38
翱,63,38
生,0,39
本,1,39
及,2,39
司,3,39
场,4,39
界,5,39
呢,6,39
举,7,39
属,8,39
拿,9,39
修,10,39
预,11,39
怪,12,39
审,13,39
侯,14,39
困,15,39
舰,16,39
尤,17,39
焉,18,39
悉,19,39
挂,20,39
硬,21,39
邦,22,39
炎,23,39
瞧,24,39
撒,25,39
唬,26,39
割,27,39
恼,28,39
寂,29,39
恒,30,39
肝,31,39
俺,32,39
厥,33,39
罩,34,39
饲,35,39
棒,36,39
壶,37,39
奠,38,39
琳,39,39
佑,40,39
蚀,41,39
轴,42,39
畔,43,39
嗽,44,39
裔,45,39
岐,46,39
孜,47,39
泾,48,39
骏,49,39
鹃,50,39
褂,51,39
篱,52,39
孺,53,39
刁,54,39
腮,55,39
肪,56,39
瀛,57,39
谖,58,39
恙,59,39
诽,60,39
眺,61,39
迤,62,39
捅,63,39
自,0,40
动,1,40
入,2,40
德,3,40
思,4,40
云,5,40
办,6,40
皇,7,40
酒,8,40
施,9,40
娘,10,40
忙,11,40
耳,12,40
剑,13,40
抗,14,40
庆,15,40
鼓,16,40
丈,17,40
潜,18,40
毁,19,40
币,20,40
署,21,40
宰,22,40
鼻,23,40
尖,24,40
贴,25,40
矿,26,40
疲,27,40
钦,28,40
辨,29,40
逻,30,40
轿,31,40
瘦,32,40
纽,33,40
盆,34,40
贬,35,40
惶,36,40
纱,37,40
骚,38,40
贰,39,40
怠,40,40
晰,41,40
挫,42,40
樊,43,40
梨,44,40
眩,45,40
鸳,46,40
嵌,47,40
樵,48,40
渎,49,40
棱,50,40
袜,51,40
毡,52,40
犀,53,40
埔,54,40
蟠,55,40
涣,56,40
滤,57,40
弑,58,40
阖,59,40
屉,60,40
蓿,61,40
鹞,62,40
黍,63,40
会,0,41
现,1,41
先,2,41
解,3,41
电,4,41
觉,5,41
节,6,41
钱,7,41
农,8,41
急,9,41
木,10,41
贵,11,41
镇,12,41
层,13,41
午,14,41
旁,15,41
盛,16,41
束,17,41
趣,18,41
援,19,41
洗,20,41
寺,21,41
颇,22,41
箭,23,41
董,24,41
泥,25,41
契,26,41
宙,27,41
霞,28,41
丛,29,41
弓,30,41
雕,31,41
扯,32,41
柯,33,41
囚,34,41
肖,35,41
嚷,36,41
薨,37,41
厢,38,41
婿,39,41
鸦,40,41
堕,41,41
邢,42,41
侮,43,41
彬,44,41
僻,45,41
迭,46,41
臧,47,41
瞄,48,41
笺,49,41
鬓,50,41
釉,51,41
卤,52,41
擎,53,41
苔,54,41
橡,55,41
溉,56,41
熔,57,41
跷,58,41
栾,59,41
捂,60,41
蹬,61,41
砲,62,41
搔,63,41
那,0,42
因,1,42
己,2,42
神,3,42
空,4,42
像,5,42
根,6,42
历,7,42
片,8,42
职,9,42
态,10,42
错,11,42
登,12,42
洲,13,42
郡,14,42
互,15,42
巨,16,42
唯,17,42
抵,18,42
纯,19,42
贫,20,42
牌,21,42
讯,22,42
慈,23,42
惑,24,42
媒,25,42
腾,26,42
掠,27,42
浑,28,42
疯,29,42
挤,30,42
湿,31,42
竭,32,42
炉,33,42
祠,34,42
衷,35,42
愉,36,42
垒,37,42
宦,38,42
皋,39,42
睹,40,42
舶,41,42
筵,42,42
蹲,43,42
芯,44,42
簇,45,42
歹,46,42
毓,47,42
酿,48,42
锭,49,42
揉,50,42
迂,51,42
汰,52,42
蹋,53,42
踉,54,42
彗,55,42
枷,56,42
讷,57,42
忤,58,42
髻,59,42
羹,60,42
锄,61,42
锢,62,42
鑫,63,42
后,0,43
开,1,43
安,2,43
则,3,43
边,4,43
院,5,43
击,6,43
留,7,43
希,8,43
另,9,43
够,10,43
树,11,43
遇,12,43
脚,13,43
洋,14,43
灭,15,43
板,16,43
嘴,17,43
隆,18,43
巧,19,43
启,20,43
恰,21,43
伴,22,43
荡,23,43
扰,24,43
壬,25,43
插,26,43
滚,27,43
畏,28,43
稿,29,43
添,30,43
琼,31,43
惩,32,43
溜,33,43
衍,34,43
颤,35,43
肺,36,43
魁,37,43
栽,38,43
刹,39,43
贩,40,43
庇,41,43
奎,42,43
蚕,43,43
侣,44,43
褒,45,43
奕,46,43
澜,47,43
蝇,48,43
缪,49,43
拚,50,43
悯,51,43
衮,52,43
慑,53,43
趴,54,43
搀,55,43
糜,56,43
笞,57,43
蜘,58,43
倌,59,43
擂,60,43
轧,61,43
琮,62,43
俦,63,43
能,0,44
些,1,44
或,2,44
必,3,44
统,4,44
飞,5,44
商,6,44
乐,7,44
破,8,44
敢,9,44
划,10,44
追,11,44
恐,12,44
乡,13,44
席,14,44
梁,15,44
材,16,44
港,17,44
符,18,44
横,19,44
距,20,44
魂,21,44
壮,22,44
泛,23,44
趋,24,44
慧,25,44
碍,26,44
腊,27,44
翁,28,44
辟,29,44
炼,30,44
娇,31,44
枚,32,44
抄,33,44
扔,34,44
俯,35,44
棉,36,44
摧,37,44
巷,38,44
淌,39,44
怔,40,44
瓷,41,44
耿,42,44
辣,43,44
谑,44,44
萌,45,44
冕,46,44
钮,47,44
醋,48,44
诲,49,44
嚣,50,44
扛,51,44
柬,52,44
咋,53,44
焘,54,44
馔,55,44
麓,56,44
鞫,57,44
枫,58,44
邺,59,44
埠,60,44
蠡,61,44
诖,62,44
诃,63,44
对,0,45
理,1,45
利,2,45
兵,3,45
件,4,45
远,5,45
陈,6,45
章,7,45
谓,8,45
跟,9,45
续,10,45
临,11,45
唐,12,45
沙,13,45
艺,14,45
园,15,45
鲜,16,45
吸,17,45
乌,18,45
迷,19,45
劝,20,45
偷,21,45
灰,22,45
郭,23,45
韦,24,45
仔,25,45
储,26,45
埋,27,45
殷,28,45
岭,29,45
晃,30,45
昂,31,45
丫,32,45
趁,33,45
隋,34,45
骤,35,45
禧,36,45
虹,37,45
溢,38,45
账,39,45
雌,40,45
啼,41,45
佣,42,45
搅,43,45
苹,44,45
璧,45,45
垫,46,45
揽,47,45
喽,48,45
聂,49,45
徘,50,45
侃,51,45
遐,52,45
熄,53,45
踱,54,45
紊,55,45
胰,56,45
孛,57,45
娴,58,45
嗖,59,45
歆,60,45
籴,61,45
踞,62,45
饯,63,45
着,0,46
长,1,46
很,2,46
气,3,46
期,4,46
收,5,46
火,6,46
照,7,46
喜,8,46
讲,9,46
境,10,46
伯,11,46
堂,12,46
托,13,46
禁,14,46
评,15,46
输,16,46
孔,17,46
役,18,46
爸,19,46
辰,20,46
紫,21,46
帐,22,46
缩,23,46
黎,24,46
葬,25,46
锋,26,46
酉,27,46
卧,28,46
剂,29,46
搬,30,46
弦,31,46
僚,32,46
耻,33,46
璃,34,46
逮,35,46
隙,36,46
枕,37,46
懿,38,46
粘,39,46
斧,40,46
虐,41,46
凿,42,46
觅,43,46
捞,44,46
膨,45,46
狸,46,46
汀,47,46
癫,48,46
绷,49,46
袄,50,46
罔,51,46
羲,52,46
楷,53,46
椤,54,46
迸,55,46
蟾,56,46
溥,57,46
卞,58,46
锺,59,46
曷,60,46
粱,61,46
沌,62,46
辎,63,46
事,0,47
明,1,47
最,2,47
打,3,47
克,4,47
石,5,47
兴,6,47
器,7,47
费,8,47
防,9,47
米,10,47
育,11,47
诏,12,47
奉,13,47
赶,14,47
短,15,47
遍,16,47
弱,17,47
俱,18,47
旨,19,47
盗,20,47
淮,21,47
昨,22,47
扶,23,47
哉,24,47
胞,25,47
龄,26,47
佐,27,47
询,28,47
辱,29,47
倘,30,47
顷,31,47
涨,32,47
渴,33,47
帘,34,47
逾,35,47
霜,36,47
茅,37,47
谱,38,47
淹,39,47
窥,40,47
桩,41,47
碌,42,47
椎,43,47
叭,44,47
莹,45,47
偃,46,47
倏,47,47
俞,48,47
毯,49,47
挚,50,47
饬,51,47
寥,52,47
烫,53,47
辙,54,47
噜,55,47
枭,56,47
湟,57,47
蠓,58,47
骋,59,47
犊,60,47
谠,61,47
磋,62,47
槭,63,47
其,0,48
样,1,48
书,2,48
员,3,48
帝,4,48
众,5,48
京,6,48
写,7,48
谈,8,48
独,9,48
假,10,48
普,11,48
著,12,48
沉,13,48
牛,14,48
川,15,48
肉,16,48
折,17,48
伙,18,48
闲,19,48
努,20,48
弗,21,48
厉,22,48
艾,23,48
佳,24,48
乞,25,48
盾,26,48
欺,27,48
丢,28,48
邀,29,48
盈,30,48
沃,31,48
晶,32,48
衔,33,48
烛,34,48
暮,35,48
坑,36,48
俭,37,48
裹,38,48
勘,39,48
潭,40,48
绑,41,48
绰,42,48
驼,43,48
捣,44,48
酥,45,48
襟,46,48
帷,47,48
羁,48,48
扒,49,48
耆,50,48
唷,51,48
钊,52,48
怅,53,48
雹,54,48
酢,55,48
葵,56,48
淀,57,48
辂,58,48
稠,59,48
佬,60,48
揆,61,48
疹,62,48
疽,63,48
里,0,49
意,1,49
制,2,49
再,3,49
亲,4,49
车,5,49
注,6,49
团,7,49
音,8,49
责,9,49
微,10,49
诗,11,49
幸,12,49
亡,13,49
申,14,49
编,15,49
含,16,49
灯,17,49
炸,18,49
俗,19,49
桌,20,49
菜,21,49
籍,22,49
赠,23,49
返,24,49
亭,25,49
兽,26,49
卯,27,49
键,28,49
览,29,49
湘,30,49
舆,31,49
兮,32,49
档,33,49
赌,34,49
庐,35,49
煌,36,49
蝶,37,49
陌,38,49
眷,39,49
圳,40,49
珊,41,49
娟,42,49
嫩,43,49
浊,44,49
蹄,45,49
诧,46,49
绶,47,49
梭,48,49
鸯,49,49
琉,50,49
硫,51,49
拇,52,49
丕,53,49
垢,54,49
拗,55,49
剔,56,49
聿,57,49
诮,58,49
苯,59,49
苤,60,49
霓,61,49
塾,62,49
佚,63,49
所,0,50
已,1,50
美,2,50
论,3,50
复,4,50
候,5,50
虽,6,50
诸,7,50
查,8,50
较,9,50
试,10,50
副,11,50
排,12,50
康,13,50
仙,14,50
探,15,50
择,16,50
震,17,50
塔,18,50
番,19,50
仆,20,50
莱,21,50
贯,22,50
玛,23,50
阅,24,50
尘,25,50
洁,26,50
亥,27,50
兹,28,50
帽,29,50
肚,30,50
猫,31,50
誓,32,50
罕,33,50
凑,34,50
裴,35,50
崖,36,50
麟,37,50
宛,38,50
狮,39,50
厦,40,50
绥,41,50
蹈,42,50
弧,43,50
糕,44,50
沫,45,50
翘,46,50
坪,47,50
潞,48,50
撼,49,50
隅,50,50
蠕,51,50
镶,52,50
拴,53,50
稹,54,50
簟,55,50
贲,56,50
赘,57,50
抟,58,50
饕,59,50
湃,60,50
瑁,61,50
婷,62,50
糁,63,50
去,0,51
月,1,51
山,2,51
别,3,51
住,4,51
类,5,51
杀,6,51
闻,7,51
专,8,51
威,9,51
伤,10,51
充,11,51
简,12,51
宜,13,51
误,14,51
歌,15,51
秀,16,51
替,17,51
罚,18,51
季,19,51
染,20,51
涉,21,51
贺,22,51
昏,23,51
屈,24,51
码,25,51
桃,26,51
捉,27,51
躲,28,51
尹,29,51
猪,30,51
笼,31,51
酬,32,51
拼,33,51
冈,34,51
媚,35,51
浴,36,51
剪,37,51
裳,38,51
莎,39,51
毙,40,51
嘲,41,51
陡,42,51
褚,43,51
迄,44,51
荽,45,51
肇,46,51
骁,47,51
逞,48,51
炀,49,51
沪,50,51
厕,51,51
匾,52,51
磷,53,51
蚂,54,51
驮,55,51
铨,56,51
橱,57,51
殃,58,51
雉,59,51
阉,60,51
唔,61,51
貂,62,51
痢,63,51
行,0,52
正,1,52
体,2,52
听,3,52
请,4,52
程,5,52
父,6,52
亦,7,52
止,8,52
苏,9,52
刚,10,52
永,11,52
宁,12,52
超,13,52
钟,14,52
乘,15,52
毒,16,52
诺,17,52
茶,18,52
贝,19,52
厅,20,52
驻,21,52
惯,22,52
映,23,52
吐,24,52
欣,25,52
朕,26,52
妃,27,52
跪,28,52
腐,29,52
卑,30,52
晕,31,52
唇,32,52
鞭,33,52
菩,34,52
捧,35,52
裤,36,52
凄,37,52
缚,38,52
祷,39,52
玫,40,52
瑰,41,52
腺,42,52
矫,43,52
岑,44,52
亟,45,52
逵,46,52
绮,47,52
酋,48,52
蔚,49,52
谩,50,52
祯,51,52
膺,52,52
圃,53,52
芍,54,52
笥,55,52
谧,56,52
匕,57,52
筷,58,52
豕,59,52
缨,60,52
笫,61,52
棣,62,52
暄,63,52
过,0,53
想,1,53
什,2,53
提,3,53
市,4,53
转,5,53
存,6,53
足,7,53
吗,8,53
双,9,53
状,10,53
财,11,53
升,12,53
谋,13,53
块,14,53
蒙,15,53
篇,16,53
翻,17,53
坦,18,53
聚,19,53
针,20,53
狱,21,53
挑,22,53
腰,23,53
薛,24,53
邻,25,53
袁,26,53
谨,27,53
饥,28,53
寡,29,53
苗,30,53
潘,31,53
晴,32,53
娶,33,53
龟,34,53
畅,35,53
惹,36,53
颂,37,53
煞,38,53
歪,39,53
驿,40,53
梳,41,53
邱,42,53
趟,43,53
辐,44,53
憎,45,53
拯,46,53
缀,47,53
玺,48,53
梧,49,53
朦,50,53
氯,51,53
昊,52,53
涧,53,53
嫣,54,53
磺,55,53
骡,56,53
钜,57,53
衾,58,53
诤,59,53
笋,60,53
铢,61,53
詈,62,53
癖,63,53
家,0,54
实,1,54
新,2,54
万,3,54
六,4,54
共,5,54
臣,6,54
余,7,54
找,8,54
善,9,54
兰,10,54
适,11,54
检,12,54
演,13,54
饭,14,54
鬼,15,54
兼,16,54
塞,17,54
彩,18,54
亿,19,54
疏,20,54
孟,21,54
鸡,22,54
晨,23,54
圈,24,54
恋,25,54
餐,26,54
蛇,27,54
郊,28,54
悬,29,54
泄,30,54
姻,31,54
疫,32,54
蒲,33,54
媳,34,54
黛,35,54
吻,36,54
豹,37,54
胀,38,54
唉,39,54
刃,40,54
匿,41,54
奚,42,54
谣,43,54
鞍,44,54
荧,45,54
噪,46,54
缎,47,54
葱,48,54
戟,49,54
戳,50,54
琪,51,54
吱,52,54
肘,53,54
蝴,54,54
抡,55,54
掳,56,54
抒,57,54
陟,58,54
吮,59,54
筝,60,54
韭,61,54
哆,62,54
荔,63,54
十,0,55
把,1,55
话,2,55
死,3,55
放,4,55
千,5,55
准,6,55
整,7,55
食,8,55
校,9,55
诉,10,55
圣,11,55
铁,12,55
协,13,55
迎,14,55
欧,15,55
婚,16,55
梅,17,55
曹,18,55
套,19,55
贸,20,55
昭,21,55
奈,22,55
豪,23,55
扫,24,55
辆,25,55
惨,26,55
狄,27,55
揭,28,55
敕,29,55
柴,30,55
诣,31,55
肿,32,55
倚,33,55
眠,34,55
喘,35,55
氛,36,55
俟,37,55
骇,38,55
谬,39,55
饼,40,55
讳,41,55
啡,42,55
敞,43,55
嘿,44,55
颊,45,55
漕,46,55
弩,47,55
猓,48,55
琅,49,55
茵,50,55
纣,51,55
炽,52,55
堑,53,55
峙,54,55
坞,55,55
薇,56,55
衢,57,55
叁,58,55
猝,59,55
骥,60,55
眶,61,55
袂,62,55
圜,63,55
用,0,56
但,1,56
名,2,56
更,3,56
风,4,56
式,5,56
广,6,56
价,7,56
装,8,56
友,9,56
助,10,56
血,11,56
角,12,56
湖,13,56
货,14,56
洛,15,56
呀,16,56
舞,17,56
泰,18,56
灾,19,56
荒,20,56
吹,21,56
伐,22,56
貌,23,56
驱,24,56
焦,25,56
绩,26,56
贪,27,56
邮,28,56
誉,29,56
瑟,30,56
勾,31,56
胖,32,56
秒,33,56
俘,34,56
矩,35,56
臭,36,56
逝,37,56
璇,38,56
躯,39,56
卸,40,56
涵,41,56
捏,42,56
霉,43,56
灼,44,56
霆,45,56
龋,46,56
蹦,47,56
凹,48,56
悍,49,56
腻,50,56
宸,51,56
奄,52,56
矶,53,56
殉,54,56
颅,55,56
嬷,56,56
萃,57,56
侬,58,56
樽,59,56
瀑,60,56
啬,61,56
岫,62,56
祺,63,56
发,0,57
相,1,57
曰,2,57
比,3,57
资,4,57
失,5,57
首,6,57
号,7,57
绝,8,57
围,9,57
征,10,57
弹,11,57
顾,12,57
姑,13,57
补,14,57
烟,15,57
妹,16,57
丹,17,57
叹,18,57
泪,19,57
裁,20,57
镜,21,57
偶,22,57
赫,23,57
墨,24,57
嗣,25,57
儒,26,57
厌,27,57
履,28,57
嫁,29,57
瓜,30,57
碗,31,57
擒,32,57
匠,33,57
钩,34,57
坊,35,57
吵,36,57
讶,37,57
脊,38,57
憾,39,57
搁,40,57
篮,41,57
涅,42,57
蓉,43,57
璋,44,57
陨,45,57
辕,46,57
髦,47,57
扼,48,57
闾,49,57
疮,50,57
墟,51,57
罹,52,57
迩,53,57
俎,54,57
禺,55,57
乓,56,57
鹦,57,57
刍,58,57
吆,59,57
鹄,60,57
闱,61,57
恻,62,57
喳,63,57
天,0,58
两,1,58
合,2,58
受,3,58
求,4,58
流,5,58
乎,6,58
级,7,58
答,8,58
仅,9,58
胜,10,58
拜,11,58
村,12,58
赵,13,58
博,14,58
尊,15,58
伦,16,58
赞,17,58
础,18,58
忧,19,58
迅,20,58
狗,21,58
惜,22,58
描,23,58
碎,24,58
乔,25,58
馀,26,58
蒂,27,58
枢,28,58
稀,29,58
茂,30,58
姿,31,58
拘,32,58
夸,33,58
绵,34,58
棍,35,58
恳,36,58
庵,37,58
藤,38,58
栖,39,58
冥,40,58
喀,41,58
瞻,42,58
澹,43,58
敖,44,58
踩,45,58
颉,46,58
翟,47,58
涡,48,58
甥,49,58
垦,50,58
韬,51,58
伎,52,58
瞿,53,58
崛,54,58
悴,55,58
氓,56,58
郏,57,58
搓,58,58
沓,59,58
焙,60,58
汶,61,58
滇,62,58
庑,63,58
如,0,59
民,1,59
加,2,59
百,3,59
史,4,59
每,5,59
具,6,59
参,7,59
敌,8,59
纪,9,59
竟,10,59
雷,11,59
读,12,59
付,13,59
智,14,59
休,15,59
访,16,59
遭,17,59
途,18,59
狂,19,59
阁,20,59
融,21,59
胆,22,59
岩,23,59
吓,24,59
呈,25,59
谏,26,59
耍,27,59
彦,28,59
削,29,59
谦,30,59
绳,31,59
粹,32,59
咽,33,59
袍,34,59
抹,35,59
捐,36,59
掘,37,59
萍,38,59
挪,39,59
绅,40,59
妒,41,59
倩,42,59
喧,43,59
俏,44,59
牟,45,59
俾,46,59
俸,47,59
絮,48,59
鹊,49,59
檄,50,59
蕊,51,59
墅,52,59
淄,53,59
拭,54,59
臀,55,59
忻,56,59
茸,57,59
箕,58,59
藕,59,59
媪,60,59
葜,61,59
燎,62,59
呷,63,59
然,0,60
她,1,60
世,2,60
做,3,60
色,4,60
该,5,60
甚,6,60
示,7,60
害,8,60
族,9,60
项,10,60
妇,11,60
挥,12,60
班,13,60
仁,14,60
朋,15,60
骨,16,60
廷,17,60
奶,18,60
喊,19,60
惠,20,60
拒,21,60
陛,22,60
袋,23,60
估,24,60
霍,25,60
磨,26,60
帕,27,60
霸,28,60
闷,29,60
迈,30,60
狐,31,60
戎,32,60
岗,33,60
苟,34,60
胃,35,60
闯,36,60
禽,37,60
榜,38,60
犬,39,60
框,40,60
敷,41,60
酰,42,60
绸,43,60
遽,44,60
锻,45,60
冉,46,60
瘢,47,60
窟,48,60
阀,49,60
碳,50,60
耄,51,60
蓟,52,60
槽,53,60
蛙,54,60
嫦,55,60
钙,56,60
渚,57,60
郧,58,60
淤,59,60
儆,60,60
缰,61,60
堋,62,60
蹇,63,60
作,0,61
力,1,61
平,2,61
尔,3,61
形,4,61
朝,5,61
黄,6,61
支,7,61
密,8,61
谁,9,61
继,10,61
哪,11,61
矣,12,61
招,13,61
款,14,61
典,15,61
陵,16,61
熟,17,61
寒,18,61
戴,19,61
迟,20,61
渡,21,61
淡,22,61
胸,23,61
劲,24,61
拟,25,61
搜,26,61
截,27,61
悔,28,61
熙,29,61
烂,30,61
肌,31,61
煤,32,61
逸,33,61
旬,34,61
杆,35,61
翅,36,61
昧,37,61
兔,38,61
刮,39,61
倪,40,61
耽,41,61
诡,42,61
榻,43,61
恚,44,61
烁,45,61
嗓,46,61
瞥,47,61
澡,48,61
缆,49,61
蝉,50,61
捍,51,61
庾,52,61
袅,53,61
谘,54,61
辔,55,61
窖,56,61
佯,57,61
琵,58,61
橹,59,61
诔,60,61
镏,61,61
掇,62,61
獠,63,61
方,0,62
文,1,62
水,2,62
即,3,62
望,4,62
始,5,62
满,6,62
红,7,62
研,8,62
惊,9,62
爷,10,62
源,11,62
冷,12,62
夏,13,62
毕,14,62
架,15,62
弄,16,62
雅,17,62
残,18,62
纷,19,62
沿,20,62
骸,21,62
旋,22,62
池,23,62
冯,24,62
箱,25,62
拖,26,62
蔡,27,62
蜀,28,62
粒,29,62
弯,30,62
渊,31,62
蔽,32,62
伞,33,62
癌,34,62
膀,35,62
懒,36,62
阎,37,62
裙,38,62
裸,39,62
秃,40,62
哑,41,62
窍,42,62
咏,43,62
邸,44,62
斟,45,62
嚼,46,62
籓,47,62
欤,48,62
荀,49,62
娄,50,62
萎,51,62
渥,52,62
缗,53,62
胪,54,62
捶,55,62
谔,56,62
嗦,57,62
熹,58,62
觐,59,62
溆,60,62
桢,61,62
渌,62,62
翦,63,62
成,0,63
等,1,63
常,2,63
元,3,63
传,4,63
连,5,63
容,6,63
阿,7,63
刘,8,63
底,9,63
疑,10,63
遂,11,63
模,12,63
掌,13,63
延,14,63
犹,15,63
诚,16,63
疗,17,63
寿,18,63
透,19,63
享,20,63
惧,21,63
沈,22,63
勤,23,63
锦,24,63
跃,25,63
勃,26,63
柏,27,63
窃,28,63
於,29,63
踏,30,63
雍,31,63
弊,32,63
傲,33,63
耸,34,63
皱,35,63
胶,36,63
猴,37,63
嗯,38,63
邵,39,63
陇,40,63
桶,41,63
奢,42,63
纺,43,63
鳎,44,63
汁,45,63
炒,46,63
痪,47,63
秽,48,63
闽,49,63
阜,50,63
涤,51,63
肮,52,63
岱,53,63
溅,54,63
逋,55,63
婪,56,63
筛,57,63
蠼,58,63
匝,59,63
豚,60,63
邠,61,63
厩,62,63
